ID,Date,Element,Data_Value
MX000014066,2009-07-22,TMAX,300
MX000014066,2012-06-16,TMIN,156
MX000014066,2006-12-02,TMAX,270
MX000014066,2012-12-05,TMIN,84
MX000014066,2014-11-17,TMAX,263
MX000014066,2013-10-30,TMIN,146
MX000014066,2006-12-02,TMIN,55
MX000014066,2015-02-06,TMAX,250
MX000014066,2008-03-06,TMAX,289
MX000014066,2013-11-11,TMAX,288
MX000014066,2015-02-06,TMIN,67
MX000014066,2011-05-23,TMAX,350
MX000014066,2013-11-11,TMIN,126
MX000014066,2007-05-26,TMAX,295
MX000014066,2013-02-13,TMIN,82
MX000014066,2015-08-11,TMIN,148
MX000014066,2012-08-07,TMIN,160
MX000014066,2009-02-14,TMAX,270
MX000014066,2014-07-18,TMIN,156
MX000014066,2007-06-22,TMIN,172
MX000014066,2007-06-22,TMAX,275
MX000014066,2014-07-18,TMAX,292
MX000014066,2007-01-18,TMIN,85
MX000014066,2014-02-06,TMIN,84
MX000014066,2008-04-29,TMIN,113
MX000014066,2014-01-11,TMIN,50
MX000014066,2013-09-26,TMIN,170
MX000014066,2015-02-19,TMAX,298
MX000014066,2013-09-26,TMAX,289
MX000014066,2015-02-16,TMAX,222
MX000014066,2015-02-16,TMIN,92
MX000014066,2014-09-12,TMIN,148
MX000014066,2015-05-03,TMIN,131
MX000014066,2010-01-15,TMIN,40
MX000014066,2015-08-11,TMAX,304
MX000014066,2012-01-30,TMIN,69
MX000014066,2015-02-19,TMIN,72
MX000014066,2013-02-03,TMIN,78
MX000014066,2013-02-03,TMAX,306
MX000014066,2010-01-15,TMAX,214
MX000014066,2014-10-16,TMIN,125
MX000014066,2015-05-12,TMIN,136
MX000014066,2011-10-28,TMIN,120
MX000014066,2006-07-14,TMAX,300
MX000014066,2012-03-20,TMIN,105
MX000014066,2015-07-26,TMAX,304
MX000014066,2008-04-29,TMAX,344
MX000014066,2015-07-26,TMIN,170
MX000014066,2014-01-11,TMAX,248
MX000014066,2014-01-16,TMIN,45
MX000014066,2014-11-16,TMIN,98
MX000014066,2007-10-23,TMAX,288
MX000014066,2011-02-25,TMAX,281
MX000014066,2011-02-25,TMIN,74
MX000014066,2013-12-11,TMIN,90
MX000014066,2009-11-18,TMIN,99
MX000014066,2013-08-05,TMAX,290
MX000014066,2012-01-20,TMAX,289
MX000014066,2007-02-01,TMIN,85
MX000014066,2012-01-20,TMIN,75
MX000014066,2007-07-05,TMAX,295
MX000014066,2015-08-31,TMIN,150
MX000014066,2007-04-18,TMAX,328
MX000014066,2007-07-05,TMIN,179
MX000014066,2007-04-18,TMIN,130
MX000014066,2015-08-31,TMAX,310
MX000014066,2008-04-23,TMAX,360
MX000014066,2014-08-16,TMAX,287
MX000014066,2006-04-05,TMIN,114
MX000014066,2012-01-10,TMAX,232
MX000014066,2014-05-05,TMIN,145
MX000014066,2012-03-25,TMAX,309
MX000014066,2014-02-26,TMIN,98
MX000014066,2011-07-11,TMIN,160
MX000014066,2012-05-14,TMIN,148
MX000014066,2011-08-16,TMIN,160
MX000014066,2011-08-16,TMAX,292
MX000014066,2010-05-06,TMIN,152
MX000014066,2010-05-06,TMAX,355
MX000014066,2012-01-10,TMIN,55
MX000014066,2007-12-18,TMIN,80
MX000014066,2013-08-06,TMAX,305
MX000014066,2005-12-02,TMIN,68
MX000014066,2015-12-01,TMIN,122
MX000014066,2008-04-23,TMIN,115
MX000014066,2009-11-18,TMAX,280
MX000014066,2014-07-23,TMAX,316
MX000014066,2009-12-15,TMAX,274
MX000014066,2014-01-06,TMAX,247
MX000014066,2014-01-06,TMIN,103
MX000014066,2015-10-09,TMAX,289
MX000014066,2015-09-04,TMIN,163
MX000014066,2012-02-08,TMIN,65
MX000014066,2012-02-08,TMAX,242
MX000014066,2008-08-13,TMAX,296
MX000014066,2013-02-22,TMIN,89
MX000014066,2013-07-20,TMAX,289
MX000014066,2013-02-22,TMAX,291
MX000014066,2009-02-14,TMIN,90
MX000014066,2008-08-13,TMIN,164
MX000014066,2010-05-23,TMAX,346
MX000014066,2013-08-06,TMIN,172
MX000014066,2014-05-05,TMAX,345
MX000014066,2007-03-13,TMAX,295
MX000014066,2013-08-05,TMIN,154
MX000014066,2013-02-27,TMAX,283
MX000014066,2015-02-25,TMAX,302
MX000014066,2015-08-07,TMAX,302
MX000014066,2014-09-17,TMAX,295
MX000014066,2014-04-21,TMIN,148
MX000014066,2015-02-25,TMIN,83
MX000014066,2014-09-17,TMIN,151
MX000014066,2015-08-07,TMIN,158
MX000014066,2013-02-27,TMIN,69
MX000014066,2015-12-01,TMAX,286
MX000014066,2008-11-28,TMAX,270
MX000014066,2010-05-23,TMIN,135
MX000014066,2007-03-13,TMIN,90
MX000014066,2014-12-19,TMAX,266
MX000014066,2009-03-04,TMIN,101
MX000014066,2012-12-03,TMAX,282
MX000014066,2011-02-11,TMIN,70
MX000014066,2012-04-09,TMAX,328
MX000014066,2014-11-22,TMIN,114
MX000014066,2014-11-22,TMAX,254
MX000014066,2010-05-10,TMAX,367
MX000014066,2006-04-21,TMIN,120
MX000014066,2010-05-10,TMIN,165
MX000014066,2014-10-08,TMIN,148
MX000014066,2008-11-21,TMIN,50
MX000014066,2012-09-05,TMAX,300
MX000014066,2015-07-22,TMAX,276
MX000014066,2005-02-06,TMIN,75
MX000014066,2015-10-21,TMAX,306
MX000014066,2007-10-05,TMAX,280
MX000014066,2011-07-11,TMAX,262
MX000014066,2009-03-19,TMAX,319
MX000014066,2015-07-22,TMIN,146
MX000014066,2010-01-28,TMIN,73
MX000014066,2008-09-19,TMAX,287
MX000014066,2011-02-11,TMAX,286
MX000014066,2008-09-19,TMIN,150
MX000014066,2008-12-18,TMIN,70
MX000014066,2006-04-21,TMAX,342
MX000014066,2012-12-20,TMIN,94
MX000014066,2012-08-27,TMAX,286
MX000014066,2008-09-08,TMIN,155
MX000014066,2012-09-05,TMIN,152
MX000014066,2012-08-16,TMAX,286
MX000014066,2012-08-27,TMIN,158
MX000014066,2012-10-21,TMAX,301
MX000014066,2014-10-08,TMAX,288
MX000014066,2014-05-31,TMIN,170
MX000014066,2014-05-31,TMAX,314
MX000014066,2012-09-30,TMAX,284
MX000014066,2005-12-02,TMAX,260
MX000014066,2008-08-05,TMAX,275
MX000014066,2015-11-14,TMAX,287
MX000014066,2009-07-24,TMIN,153
MX000014066,2014-04-21,TMAX,328
MX000014066,2007-02-01,TMAX,240
MX000014066,2012-11-21,TMIN,87
MX000014066,2015-11-14,TMIN,127
MX000014066,2012-11-21,TMAX,308
MX000014066,2009-03-19,TMIN,119
MX000014066,2015-11-24,TMIN,120
MX000014066,2009-07-24,TMAX,290
MX000014066,2013-05-05,TMIN,95
MX000014066,2009-11-07,TMIN,73
MX000014066,2010-11-10,TMIN,35
MX000014066,2007-12-18,TMAX,261
MX000014066,2009-11-07,TMAX,245
MX000014066,2012-09-30,TMIN,169
MX000014066,2014-04-16,TMAX,352
MX000014066,2012-12-03,TMIN,99
MX000014066,2012-01-06,TMIN,55
MX000014066,2008-08-05,TMIN,164
MX000014066,2012-01-06,TMAX,241
MX000014066,2014-02-26,TMAX,294
MX000014066,2012-10-26,TMIN,145
MX000014066,2010-11-10,TMAX,248
MX000014066,2006-06-27,TMIN,155
MX000014066,2008-11-21,TMAX,240
MX000014066,2013-12-11,TMAX,281
MX000014066,2006-06-27,TMAX,306
MX000014066,2012-05-14,TMAX,340
MX000014066,2012-10-26,TMAX,312
MX000014066,2015-10-09,TMIN,174
MX000014066,2007-02-08,TMAX,245
MX000014066,2015-06-16,TMIN,164
MX000014066,2009-02-18,TMAX,300
MX000014066,2014-08-28,TMIN,172
MX000014066,2009-02-18,TMIN,94
MX000014066,2011-05-03,TMIN,133
MX000014066,2013-06-09,TMIN,166
MX000014066,2013-06-09,TMAX,306
MX000014066,2011-05-03,TMAX,356
MX000014066,2009-12-01,TMIN,132
MX000014066,2012-10-06,TMIN,90
MX000014066,2011-12-13,TMIN,86
MX000014066,2010-02-13,TMAX,247
MX000014066,2010-02-13,TMIN,85
MX000014066,2008-04-30,TMIN,127
MX000014066,2014-08-28,TMAX,301
MX000014066,2005-04-14,TMIN,110
MX000014066,2006-02-03,TMIN,28
MX000014066,2010-12-16,TMAX,258
MX000014066,2008-09-24,TMIN,165
MX000014066,2006-08-01,TMIN,154
MX000014066,2005-04-14,TMAX,345
MX000014066,2015-05-14,TMAX,307
MX000014066,2006-08-01,TMAX,297
MX000014066,2012-09-15,TMAX,299
MX000014066,2012-09-15,TMIN,150
MX000014066,2007-12-24,TMIN,100
MX000014066,2012-03-22,TMIN,90
MX000014066,2012-12-12,TMIN,80
MX000014066,2013-01-23,TMAX,263
MX000014066,2009-12-01,TMAX,243
MX000014066,2012-08-08,TMAX,294
MX000014066,2006-02-03,TMAX,275
MX000014066,2012-07-31,TMAX,288
MX000014066,2007-11-02,TMIN,56
MX000014066,2013-09-02,TMAX,299
MX000014066,2014-05-03,TMIN,155
MX000014066,2013-03-29,TMAX,325
MX000014066,2012-04-22,TMAX,342
MX000014066,2011-12-13,TMAX,272
MX000014066,2014-05-23,TMIN,154
MX000014066,2014-05-23,TMAX,320
MX000014066,2014-11-16,TMAX,262
MX000014066,2011-04-02,TMAX,330
MX000014066,2015-08-03,TMAX,290
MX000014066,2014-09-12,TMAX,282
MX000014066,2011-10-05,TMIN,141
MX000014066,2013-05-14,TMIN,175
MX000014066,2008-06-02,TMIN,170
MX000014066,2008-06-02,TMAX,359
MX000014066,2009-03-03,TMAX,311
MX000014066,2008-08-02,TMAX,300
MX000014066,2015-11-27,TMAX,234
MX000014066,2010-12-16,TMIN,35
MX000014066,2012-07-31,TMIN,160
MX000014066,2007-11-02,TMAX,284
MX000014066,2015-11-08,TMAX,292
MX000014066,2012-10-06,TMAX,305
MX000014066,2013-09-02,TMIN,160
MX000014066,2012-03-22,TMAX,292
MX000014066,2013-05-14,TMAX,317
MX000014066,2015-07-31,TMAX,294
MX000014066,2015-07-31,TMIN,166
MX000014066,2008-09-24,TMAX,283
MX000014066,2009-03-12,TMIN,96
MX000014066,2015-11-27,TMIN,158
MX000014066,2008-08-02,TMIN,154
MX000014066,2012-03-26,TMAX,315
MX000014066,2010-05-14,TMIN,138
MX000014066,2009-03-12,TMAX,309
MX000014066,2012-11-16,TMIN,115
MX000014066,2014-10-05,TMIN,162
MX000014066,2010-05-14,TMAX,343
MX000014066,2011-07-25,TMIN,148
MX000014066,2011-07-25,TMAX,298
MX000014066,2015-04-16,TMIN,103
MX000014066,2005-02-22,TMIN,130
MX000014066,2015-02-05,TMIN,35
MX000014066,2015-09-04,TMAX,304
MX000014066,2005-12-15,TMAX,260
MX000014066,2008-11-28,TMIN,86
MX000014066,2005-12-15,TMIN,60
MX000014066,2012-03-25,TMIN,100
MX000014066,2014-09-16,TMIN,151
MX000014066,2015-09-13,TMIN,160
MX000014066,2015-09-13,TMAX,292
MX000014066,2012-08-08,TMIN,165
MX000014066,2008-05-29,TMAX,358
MX000014066,2015-09-09,TMAX,302
MX000014066,2011-03-22,TMAX,339
MX000014066,2011-03-22,TMIN,105
MX000014066,2013-03-15,TMIN,130
MX000014066,2014-07-23,TMIN,149
MX000014066,2015-09-09,TMIN,163
MX000014066,2009-12-15,TMIN,100
MX000014066,2012-03-26,TMIN,110
MX000014066,2007-02-12,TMAX,264
MX000014066,2007-02-08,TMIN,65
MX000014066,2011-07-28,TMIN,153
MX000014066,2008-05-29,TMIN,160
MX000014066,2014-12-19,TMIN,82
MX000014066,2011-07-28,TMAX,285
MX000014066,2015-06-16,TMAX,292
MX000014066,2012-08-03,TMAX,294
MX000014066,2015-11-18,TMIN,130
MX000014066,2015-02-05,TMAX,242
MX000014066,2014-08-16,TMIN,144
MX000014066,2014-12-04,TMAX,262
MX000014066,2012-11-16,TMAX,288
MX000014066,2015-11-13,TMAX,298
MX000014066,2009-02-10,TMAX,268
MX000014066,2015-11-13,TMIN,129
MX000014066,2015-06-07,TMAX,304
MX000014066,2006-04-05,TMAX,358
MX000014066,2007-04-27,TMIN,100
MX000014066,2015-08-08,TMAX,300
MX000014066,2007-02-12,TMIN,60
MX000014066,2011-01-26,TMAX,264
MX000014066,2014-06-05,TMAX,340
MX000014066,2014-06-05,TMIN,165
MX000014066,2007-04-27,TMAX,340
MX000014066,2011-01-26,TMIN,34
MX000014066,2005-02-22,TMAX,295
MX000014066,2014-11-23,TMAX,250
MX000014066,2014-11-23,TMIN,95
MX000014066,2011-08-03,TMAX,302
MX000014066,2014-10-05,TMAX,267
MX000014066,2012-12-12,TMAX,258
MX000014066,2011-08-03,TMIN,165
MX000014066,2015-05-14,TMIN,133
MX000014066,2015-06-07,TMIN,169
MX000014066,2015-04-16,TMAX,308
MX000014066,2015-11-08,TMIN,157
MX000014066,2009-05-23,TMIN,130
MX000014066,2013-03-15,TMAX,224
MX000014066,2013-01-23,TMIN,87
MX000014066,2014-12-04,TMIN,58
MX000014066,2015-08-08,TMIN,158
MX000014066,2012-08-03,TMIN,165
MX000014066,2008-05-02,TMIN,97
MX000014066,2008-04-05,TMAX,335
MX000014066,2008-02-21,TMIN,53
MX000014066,2009-01-22,TMIN,84
MX000014066,2012-05-04,TMIN,153
MX000014066,2014-12-06,TMAX,274
MX000014066,2015-05-22,TMAX,343
MX000014066,2012-10-13,TMAX,314
MX000014066,2014-12-06,TMIN,64
MX000014066,2012-11-27,TMAX,267
MX000014066,2013-03-08,TMAX,313
MX000014066,2005-09-27,TMIN,160
MX000014066,2005-06-12,TMIN,125
MX000014066,2005-06-12,TMAX,362
MX000014066,2009-01-23,TMIN,100
MX000014066,2012-05-04,TMAX,365
MX000014066,2015-11-02,TMIN,99
MX000014066,2011-08-06,TMAX,303
MX000014066,2008-03-25,TMAX,305
MX000014066,2008-03-25,TMIN,103
MX000014066,2011-08-06,TMIN,140
MX000014066,2013-02-19,TMAX,303
MX000014066,2013-02-19,TMIN,70
MX000014066,2011-02-02,TMIN,67
MX000014066,2012-06-08,TMIN,174
MX000014066,2012-04-30,TMIN,125
MX000014066,2009-09-23,TMIN,161
MX000014066,2012-03-14,TMIN,112
MX000014066,2013-08-23,TMIN,157
MX000014066,2013-03-13,TMAX,269
MX000014066,2012-06-08,TMAX,352
MX000014066,2011-06-04,TMIN,151
MX000014066,2010-11-29,TMIN,75
MX000014066,2013-03-08,TMIN,95
MX000014066,2005-02-13,TMIN,100
MX000014066,2013-02-20,TMIN,82
MX000014066,2013-02-20,TMAX,309
MX000014066,2011-04-19,TMAX,340
MX000014066,2007-11-06,TMAX,270
MX000014066,2011-06-03,TMAX,335
MX000014066,2014-09-01,TMIN,165
MX000014066,2005-09-27,TMAX,298
MX000014066,2013-11-12,TMIN,124
MX000014066,2014-09-01,TMAX,282
MX000014066,2011-04-19,TMIN,102
MX000014066,2012-02-26,TMAX,286
MX000014066,2015-06-12,TMIN,162
MX000014066,2013-11-12,TMAX,267
MX000014066,2014-02-25,TMAX,292
MX000014066,2011-09-10,TMAX,286
MX000014066,2012-11-27,TMIN,106
MX000014066,2011-01-14,TMIN,60
MX000014066,2011-01-14,TMAX,258
MX000014066,2014-03-11,TMAX,280
MX000014066,2015-03-14,TMAX,252
MX000014066,2015-03-14,TMIN,82
MX000014066,2011-09-10,TMIN,90
MX000014066,2011-06-03,TMIN,149
MX000014066,2009-01-22,TMAX,269
MX000014066,2005-02-13,TMAX,267
MX000014066,2008-02-21,TMAX,285
MX000014066,2015-08-04,TMAX,280
MX000014066,2011-06-04,TMAX,338
MX000014066,2013-03-13,TMIN,85
MX000014066,2009-09-23,TMAX,292
MX000014066,2012-05-15,TMIN,152
MX000014066,2013-06-01,TMIN,145
MX000014066,2008-12-09,TMAX,266
MX000014066,2011-12-22,TMAX,258
MX000014066,2009-11-30,TMIN,132
MX000014066,2011-07-30,TMAX,289
MX000014066,2014-08-26,TMAX,279
MX000014066,2011-07-30,TMIN,168
MX000014066,2008-04-19,TMIN,81
MX000014066,2008-04-19,TMAX,342
MX000014066,2009-11-30,TMAX,259
MX000014066,2008-03-17,TMAX,309
MX000014066,2014-09-25,TMAX,280
MX000014066,2009-11-05,TMAX,268
MX000014066,2009-11-05,TMIN,68
MX000014066,2015-10-16,TMAX,296
MX000014066,2010-06-24,TMAX,311
MX000014066,2010-10-04,TMIN,108
MX000014066,2008-03-17,TMIN,102
MX000014066,2014-09-25,TMIN,162
MX000014066,2009-01-23,TMAX,273
MX000014066,2009-02-12,TMIN,54
MX000014066,2008-07-05,TMAX,280
MX000014066,2009-10-21,TMIN,173
MX000014066,2011-05-11,TMIN,130
MX000014066,2013-04-22,TMAX,334
MX000014066,2013-04-22,TMIN,115
MX000014066,2006-12-14,TMAX,243
MX000014066,2006-12-14,TMIN,69
MX000014066,2013-03-20,TMAX,319
MX000014066,2012-01-23,TMAX,280
MX000014066,2015-10-17,TMAX,284
MX000014066,2015-05-27,TMAX,338
MX000014066,2012-04-30,TMAX,332
MX000014066,2014-03-09,TMAX,288
MX000014066,2013-03-27,TMAX,335
MX000014066,2005-12-06,TMAX,276
MX000014066,2013-03-18,TMIN,68
MX000014066,2013-03-27,TMIN,100
MX000014066,2015-06-12,TMAX,326
MX000014066,2012-03-14,TMAX,318
MX000014066,2015-11-02,TMAX,258
MX000014066,2011-03-17,TMIN,103
MX000014066,2011-03-17,TMAX,310
MX000014066,2010-12-30,TMAX,248
MX000014066,2015-10-16,TMIN,126
MX000014066,2010-12-30,TMIN,40
MX000014066,2014-11-03,TMIN,98
MX000014066,2014-03-11,TMIN,75
MX000014066,2005-08-21,TMAX,289
MX000014066,2011-02-02,TMAX,262
MX000014066,2014-08-26,TMIN,150
MX000014066,2013-03-18,TMAX,272
MX000014066,2008-12-09,TMIN,67
MX000014066,2007-04-02,TMAX,280
MX000014066,2010-06-24,TMIN,147
MX000014066,2013-08-23,TMAX,273
MX000014066,2005-12-06,TMIN,110
MX000014066,2010-11-05,TMAX,242
MX000014066,2012-05-15,TMAX,350
MX000014066,2010-11-05,TMIN,54
MX000014066,2012-03-29,TMIN,102
MX000014066,2013-06-01,TMAX,366
MX000014066,2014-11-03,TMAX,254
MX000014066,2012-03-29,TMAX,305
MX000014066,2007-06-23,TMIN,165
MX000014066,2007-02-22,TMIN,80
MX000014066,2008-05-14,TMIN,140
MX000014066,2007-05-30,TMAX,315
MX000014066,2015-04-12,TMIN,133
MX000014066,2013-04-06,TMIN,126
MX000014066,2013-06-29,TMAX,302
MX000014066,2015-04-12,TMAX,308
MX000014066,2015-08-27,TMAX,284
MX000014066,2005-09-13,TMIN,160
MX000014066,2014-06-11,TMIN,165
MX000014066,2014-06-11,TMAX,314
MX000014066,2013-06-29,TMIN,134
MX000014066,2011-05-19,TMAX,339
MX000014066,2013-04-06,TMAX,333
MX000014066,2007-02-07,TMIN,65
MX000014066,2008-06-05,TMAX,340
MX000014066,2006-10-26,TMAX,272
MX000014066,2012-11-04,TMAX,210
MX000014066,2012-11-04,TMIN,141
MX000014066,2008-06-05,TMIN,179
MX000014066,2015-07-21,TMAX,276
MX000014066,2015-10-26,TMIN,143
MX000014066,2007-05-30,TMIN,124
MX000014066,2013-08-08,TMAX,312
MX000014066,2015-07-24,TMAX,298
MX000014066,2015-10-26,TMAX,288
MX000014066,2012-12-17,TMAX,282
MX000014066,2006-11-10,TMAX,260
MX000014066,2006-07-27,TMAX,250
MX000014066,2006-01-19,TMAX,254
MX000014066,2015-07-24,TMIN,163
MX000014066,2015-08-27,TMIN,143
MX000014066,2007-02-07,TMAX,240
MX000014066,2011-05-28,TMIN,165
MX000014066,2011-05-28,TMAX,375
MX000014066,2012-06-22,TMAX,278
MX000014066,2008-08-01,TMIN,154
MX000014066,2013-06-03,TMIN,164
MX000014066,2008-04-01,TMAX,344
MX000014066,2014-10-02,TMAX,276
MX000014066,2008-02-28,TMIN,55
MX000014066,2013-06-03,TMAX,366
MX000014066,2013-06-13,TMAX,309
MX000014066,2013-06-21,TMIN,185
MX000014066,2013-06-13,TMIN,165
MX000014066,2008-02-28,TMAX,280
MX000014066,2008-08-18,TMAX,260
MX000014066,2014-10-02,TMIN,165
MX000014066,2005-09-13,TMAX,292
MX000014066,2008-11-30,TMAX,245
MX000014066,2008-08-18,TMIN,172
MX000014066,2014-08-03,TMAX,306
MX000014066,2012-02-03,TMAX,271
MX000014066,2011-12-18,TMAX,268
MX000014066,2008-06-04,TMAX,370
MX000014066,2008-06-04,TMIN,168
MX000014066,2011-12-18,TMIN,77
MX000014066,2013-04-28,TMIN,147
MX000014066,2013-05-19,TMIN,160
MX000014066,2011-05-19,TMIN,114
MX000014066,2006-10-26,TMIN,152
MX000014066,2013-04-28,TMAX,343
MX000014066,2013-05-19,TMAX,362
MX000014066,2012-02-03,TMIN,85
MX000014066,2014-08-04,TMIN,152
MX000014066,2011-05-11,TMAX,343
MX000014066,2006-11-10,TMIN,102
MX000014066,2014-11-04,TMIN,109
MX000014066,2007-09-19,TMIN,139
MX000014066,2007-09-19,TMAX,284
MX000014066,2012-06-24,TMIN,180
MX000014066,2009-01-15,TMAX,249
MX000014066,2009-01-15,TMIN,80
MX000014066,2012-03-10,TMIN,110
MX000014066,2011-08-27,TMAX,282
MX000014066,2011-08-27,TMIN,160
MX000014066,2012-09-10,TMAX,276
MX000014066,2009-05-23,TMAX,293
MX000014066,2012-06-04,TMIN,138
MX000014066,2012-03-10,TMAX,314
MX000014066,2014-07-11,TMAX,294
MX000014066,2006-04-19,TMAX,345
MX000014066,2006-04-19,TMIN,125
MX000014066,2014-06-07,TMAX,258
MX000014066,2014-07-11,TMIN,160
MX000014066,2011-06-06,TMAX,345
MX000014066,2013-05-21,TMAX,357
MX000014066,2014-06-07,TMIN,184
MX000014066,2005-08-21,TMIN,170
MX000014066,2009-02-17,TMIN,88
MX000014066,2012-10-13,TMIN,154
MX000014066,2015-05-27,TMIN,144
MX000014066,2007-02-22,TMAX,295
MX000014066,2013-05-21,TMIN,140
MX000014066,2007-11-06,TMIN,60
MX000014066,2007-06-23,TMAX,272
MX000014066,2011-06-06,TMIN,165
MX000014066,2014-08-31,TMAX,298
MX000014066,2006-07-27,TMIN,159
MX000014066,2014-07-12,TMIN,164
MX000014066,2014-07-12,TMAX,299
MX000014066,2015-06-03,TMIN,153
MX000014066,2014-11-04,TMAX,268
MX000014066,2012-06-24,TMAX,302
MX000014066,2015-06-03,TMAX,321
MX000014066,2015-05-04,TMAX,326
MX000014066,2012-12-17,TMIN,85
MX000014066,2011-12-14,TMIN,73
MX000014066,2015-05-04,TMIN,92
MX000014066,2008-05-14,TMAX,346
MX000014066,2014-08-09,TMIN,152
MX000014066,2013-12-13,TMAX,271
MX000014066,2012-01-25,TMIN,74
MX000014066,2011-12-14,TMAX,266
MX000014066,2006-01-19,TMIN,35
MX000014066,2013-08-15,TMIN,146
MX000014066,2013-08-15,TMAX,298
MX000014066,2015-09-15,TMIN,162
MX000014066,2014-08-31,TMIN,162
MX000014066,2015-09-15,TMAX,282
MX000014066,2012-07-23,TMIN,160
MX000014066,2013-07-06,TMAX,275
MX000014066,2012-07-23,TMAX,292
MX000014066,2008-07-22,TMIN,148
MX000014066,2013-07-06,TMIN,180
MX000014066,2014-08-09,TMAX,286
MX000014066,2012-10-25,TMIN,135
MX000014066,2012-09-10,TMIN,165
MX000014066,2012-10-25,TMAX,313
MX000014066,2010-11-29,TMAX,261
MX000014066,2012-06-04,TMAX,336
MX000014066,2012-06-12,TMIN,170
MX000014066,2012-01-23,TMIN,75
MX000014066,2012-06-12,TMAX,360
MX000014066,2013-04-27,TMAX,347
MX000014066,2012-11-23,TMAX,278
MX000014066,2007-08-30,TMIN,165
MX000014066,2010-07-22,TMAX,305
MX000014066,2011-06-08,TMIN,172
MX000014066,2010-07-22,TMIN,170
MX000014066,2007-08-30,TMAX,270
MX000014066,2012-10-11,TMAX,297
MX000014066,2006-04-26,TMIN,115
MX000014066,2006-04-26,TMAX,362
MX000014066,2011-01-20,TMIN,20
MX000014066,2014-11-19,TMAX,252
MX000014066,2014-05-20,TMIN,156
MX000014066,2013-04-27,TMIN,152
MX000014066,2014-05-20,TMAX,348
MX000014066,2010-06-01,TMIN,125
MX000014066,2007-11-05,TMIN,92
MX000014066,2012-03-12,TMIN,110
MX000014066,2006-07-04,TMIN,125
MX000014066,2007-11-05,TMAX,276
MX000014066,2006-10-06,TMAX,256
MX000014066,2006-10-06,TMIN,125
MX000014066,2012-09-21,TMAX,273
MX000014066,2012-09-21,TMIN,138
MX000014066,2015-12-26,TMAX,268
MX000014066,2006-03-23,TMIN,75
MX000014066,2009-03-13,TMAX,319
MX000014066,2011-10-04,TMIN,130
MX000014066,2006-03-23,TMAX,315
MX000014066,2012-11-23,TMIN,91
MX000014066,2013-04-03,TMAX,328
MX000014066,2010-05-17,TMIN,138
MX000014066,2014-11-19,TMIN,78
MX000014066,2005-10-03,TMIN,145
MX000014066,2010-05-21,TMIN,135
MX000014066,2005-10-03,TMAX,309
MX000014066,2007-04-02,TMIN,145
MX000014066,2012-02-25,TMIN,80
MX000014066,2015-09-23,TMIN,143
MX000014066,2015-09-23,TMAX,296
MX000014066,2006-09-15,TMIN,170
MX000014066,2010-03-05,TMAX,280
MX000014066,2009-02-07,TMAX,275
MX000014066,2014-02-28,TMIN,86
MX000014066,2014-02-28,TMAX,291
MX000014066,2013-01-20,TMAX,252
MX000014066,2012-11-30,TMAX,279
MX000014066,2008-02-20,TMIN,38
MX000014066,2013-01-20,TMIN,66
MX000014066,2011-10-04,TMAX,292
MX000014066,2012-10-11,TMIN,152
MX000014066,2008-02-20,TMAX,299
MX000014066,2015-05-22,TMIN,171
MX000014066,2015-12-10,TMIN,84
MX000014066,2006-12-05,TMAX,216
MX000014066,2015-02-24,TMAX,326
MX000014066,2015-02-24,TMIN,103
MX000014066,2006-03-08,TMAX,330
MX000014066,2006-03-08,TMIN,94
MX000014066,2010-05-17,TMAX,319
MX000014066,2006-12-05,TMIN,92
MX000014066,2011-07-17,TMIN,153
MX000014066,2011-06-08,TMAX,340
MX000014066,2010-05-21,TMAX,353
MX000014066,2009-03-13,TMIN,96
MX000014066,2008-01-28,TMIN,69
MX000014066,2013-04-21,TMIN,115
MX000014066,2006-05-26,TMIN,122
MX000014066,2009-05-06,TMIN,154
MX000014066,2011-06-12,TMIN,155
MX000014066,2015-06-17,TMAX,266
MX000014066,2012-12-10,TMIN,60
MX000014066,2014-07-31,TMAX,294
MX000014066,2012-12-10,TMAX,256
MX000014066,2010-11-24,TMAX,294
MX000014066,2013-05-13,TMAX,331
MX000014066,2015-06-17,TMIN,164
MX000014066,2013-05-13,TMIN,125
MX000014066,2014-07-06,TMIN,160
MX000014066,2011-04-04,TMAX,338
MX000014066,2012-11-03,TMIN,122
MX000014066,2013-05-03,TMIN,115
MX000014066,2011-06-12,TMAX,350
MX000014066,2014-07-06,TMAX,272
MX000014066,2015-08-19,TMIN,157
MX000014066,2007-01-27,TMIN,105
MX000014066,2011-06-14,TMAX,330
MX000014066,2007-01-27,TMAX,280
MX000014066,2012-11-03,TMAX,282
MX000014066,2007-10-04,TMAX,295
MX000014066,2015-05-17,TMAX,325
MX000014066,2015-05-17,TMIN,147
MX000014066,2009-02-09,TMAX,260
MX000014066,2014-07-24,TMAX,312
MX000014066,2009-05-06,TMAX,351
MX000014066,2014-07-31,TMIN,160
MX000014066,2012-03-12,TMAX,302
MX000014066,2014-03-04,TMAX,312
MX000014066,2012-10-07,TMIN,150
MX000014066,2008-01-28,TMAX,288
MX000014066,2013-04-03,TMIN,122
MX000014066,2013-04-08,TMAX,323
MX000014066,2013-04-08,TMIN,114
MX000014066,2010-10-04,TMAX,265
MX000014066,2008-12-10,TMAX,245
MX000014066,2014-11-25,TMAX,248
MX000014066,2014-11-25,TMIN,70
